Name	iCh	iFr	Fr(Hz)	Cos	Sin	Amp	PVal
Project	      70	      65	  32.000	  -0.006	  -0.001	   0.006	   0.479
Project	      70	      66	  32.500	  -0.002	  -0.016	   0.016	   0.017
Project	      70	      67	  33.000	   0.002	  -0.004	   0.004	   0.703
Project	      70	      68	  33.500	  -0.008	   0.000	   0.008	   0.328
Project	      70	      69	  34.000	   0.002	  -0.007	   0.008	   0.306
Project	      70	      70	  34.500	  -0.002	   0.000	   0.002	   0.908
Project	      70	      71	  35.000	   0.013	  -0.003	   0.013	   0.018
Project	      70	      72	  35.500	  -0.000	   0.005	   0.005	   0.440
Project	      70	      73	  36.000	  -0.004	  -0.001	   0.004	   0.688
Project	      70	      74	  36.500	   0.003	   0.001	   0.003	   0.748
Project	      70	      75	  37.000	   0.010	  -0.001	   0.010	   0.086
Project	      70	      76	  37.500	   0.005	  -0.003	   0.006	   0.368
Project	      70	      77	  38.000	  -0.002	  -0.004	   0.005	   0.563
Project	      70	      78	  38.500	  -0.006	   0.002	   0.007	   0.330
Project	      70	      79	  39.000	   0.007	   0.004	   0.008	   0.183
Project	      70	      80	  39.500	   0.006	   0.005	   0.007	   0.281
Project	      70	      81	  40.000	   0.009	  -0.022	   0.024	   0.013
Project	      70	      82	  40.500	   0.001	   0.002	   0.003	   0.830
Project	      70	      83	  41.000	  -0.008	   0.001	   0.008	   0.199
Project	      70	      84	  41.500	   0.002	   0.007	   0.007	   0.246
Project	      70	      85	  42.000	   0.001	   0.003	   0.003	   0.743
Project	      70	      86	  42.500	  -0.002	   0.004	   0.005	   0.533
Project	      70	      87	  43.000	   0.000	  -0.002	   0.002	   0.833
Project	      70	      88	  43.500	   0.003	   0.005	   0.006	   0.351
Project	      70	      89	  44.000	   0.005	  -0.004	   0.006	   0.343
Project	      70	      90	  44.500	   0.001	  -0.005	   0.005	   0.456
Project	      70	      91	  45.000	  -0.001	  -0.003	   0.003	   0.719
Project	      70	      92	  45.500	  -0.005	   0.003	   0.006	   0.281
Project	      70	      93	  46.000	  -0.001	  -0.003	   0.003	   0.772
Project	      70	      94	  46.500	   0.002	  -0.005	   0.005	   0.396
Project	      70	      95	  47.000	  -0.004	  -0.001	   0.004	   0.521
Project	      70	      96	  47.500	   0.001	  -0.002	   0.002	   0.842
Project	      70	      97	  48.000	  -0.004	  -0.002	   0.005	   0.503
Project	      70	      98	  48.500	  -0.004	   0.000	   0.004	   0.653
Project	      70	      99	  49.000	   0.006	  -0.008	   0.009	   0.037
Project	      70	     100	  49.500	   0.002	   0.006	   0.006	   0.329
Project	      70	     101	  50.000	   0.002	  -0.004	   0.004	   0.645
Project	      70	     102	  50.500	   0.000	  -0.000	   0.000	   0.769
Project	      70	     103	  51.000	   0.000	  -0.000	   0.000	   0.817
Project	      70	     104	  51.500	  -0.000	  -0.000	   0.000	   0.658
Project	      70	     105	  52.000	  -0.000	  -0.000	   0.000	   0.696
Project	      71	       1	   0.000	  -3.254	   0.000	   3.254	   0.000
Project	      71	       2	   0.500	  -0.065	   0.035	   0.074	   0.734
Project	      71	       3	   1.000	   0.036	  -0.072	   0.081	   0.416
Project	      71	       4	   1.500	  -0.022	  -0.026	   0.034	   0.743
Project	      71	       5	   2.000	  -0.201	   0.285	   0.349	   0.000
Project	      71	       6	   2.500	  -0.028	  -0.022	   0.035	   0.511
Project	      71	       7	   3.000	  -0.012	  -0.018	   0.022	   0.720
Project	      71	       8	   3.500	   0.006	   0.021	   0.022	   0.642
Project	      71	       9	   4.000	   0.028	  -0.059	   0.066	   0.052
Project	      71	      10	   4.500	   0.005	  -0.009	   0.010	   0.882
Project	      71	      11	   5.000	  -0.014	  -0.000	   0.014	   0.801
Project	      71	      12	   5.500	   0.002	  -0.011	   0.011	   0.849
Project	      71	      13	   6.000	  -0.018	   0.035	   0.040	   0.117
Project	      71	      14	   6.500	   0.010	  -0.009	   0.013	   0.805
Project	      71	      15	   7.000	   0.005	  -0.035	   0.035	   0.069
Project	      71	      16	   7.500	   0.009	   0.008	   0.012	   0.792
Project	      71	      17	   8.000	   0.146	  -0.027	   0.149	   0.000
Project	      71	      18	   8.500	  -0.004	   0.006	   0.007	   0.925
Project	      71	      19	   9.000	   0.015	  -0.025	   0.029	   0.254
Project	      71	      20	   9.500	   0.022	  -0.039	   0.044	   0.013
Project	      71	      21	  10.000	  -0.012	  -0.038	   0.040	   0.184
Project	      71	      22	  10.500	  -0.001	   0.025	   0.025	   0.378
Project	      71	      23	  11.000	   0.007	   0.013	   0.014	   0.653
Project	      71	      24	  11.500	   0.009	   0.017	   0.019	   0.427
Project	      71	      25	  12.000	   0.047	  -0.020	   0.051	   0.001
Project	      71	      26	  12.500	   0.016	   0.022	   0.027	   0.073
Project	      71	      27	  13.000	  -0.020	  -0.004	   0.020	   0.216
Project	      71	      28	  13.500	   0.007	  -0.023	   0.024	   0.082
Project	      71	      29	  14.000	   0.020	  -0.022	   0.030	   0.027
Project	      71	      30	  14.500	   0.002	   0.013	   0.013	   0.444
Project	      71	      31	  15.000	   0.005	  -0.015	   0.015	   0.261
Project	      71	      32	  15.500	  -0.017	  -0.011	   0.020	   0.086
Project	      71	      33	  16.000	   0.005	  -0.003	   0.006	   0.837
Project	      71	      34	  16.500	   0.011	  -0.007	   0.013	   0.350
Project	      71	      35	  17.000	  -0.010	   0.008	   0.013	   0.390
Project	      71	      36	  17.500	   0.006	   0.011	   0.012	   0.398
Project	      71	      37	  18.000	   0.004	   0.009	   0.010	   0.555
Project	      71	      38	  18.500	   0.001	  -0.011	   0.011	   0.468
Project	      71	      39	  19.000	   0.014	   0.014	   0.020	   0.128
Project	      71	      40	  19.500	  -0.002	   0.003	   0.003	   0.923
Project	      71	      41	  20.000	  -0.251	  -0.043	   0.255	   0.000
Project	      71	      42	  20.500	  -0.003	  -0.015	   0.015	   0.212
Project	      71	      43	  21.000	   0.003	   0.022	   0.022	   0.033
Project	      71	      44	  21.500	  -0.001	   0.008	   0.008	   0.627
Project	      71	      45	  22.000	   0.013	   0.006	   0.014	   0.186
Project	      71	      46	  22.500	  -0.000	  -0.010	   0.010	   0.475
Project	      71	      47	  23.000	   0.010	   0.018	   0.020	   0.019
Project	      71	      48	  23.500	  -0.000	  -0.012	   0.012	   0.257
Project	      71	      49	  24.000	   0.011	  -0.001	   0.011	   0.239
Project	      71	      50	  24.500	  -0.008	  -0.002	   0.009	   0.456
Project	      71	      51	  25.000	   0.001	  -0.002	   0.003	   0.918
Project	      71	      52	  25.500	  -0.002	   0.006	   0.006	   0.605
Project	      71	      53	  26.000	  -0.003	  -0.006	   0.007	   0.577
Project	      71	      54	  26.500	  -0.009	  -0.006	   0.011	   0.183
Project	      71	      55	  27.000	   0.006	  -0.006	   0.009	   0.317
Project	      71	      56	  27.500	   0.002	  -0.006	   0.006	   0.446
Project	      71	      57	  28.000	   0.013	  -0.004	   0.014	   0.048
Project	      71	      58	  28.500	  -0.002	  -0.001	   0.002	   0.895
Project	      71	      59	  29.000	   0.007	   0.002	   0.008	   0.319
Project	      71	      60	  29.500	   0.005	  -0.007	   0.009	   0.293
Project	      71	      61	  30.000	  -0.002	   0.002	   0.002	   0.892
Project	      71	      62	  30.500	  -0.001	   0.001	   0.001	   0.974
Project	      71	      63	  31.000	   0.005	   0.006	   0.007	   0.399
Project	      71	      64	  31.500	   0.003	  -0.008	   0.009	   0.244
Project	      71	      65	  32.000	  -0.002	   0.001	   0.002	   0.892
Project	      71	      66	  32.500	   0.002	  -0.012	   0.012	   0.053
Project	      71	      67	  33.000	   0.001	  -0.002	   0.003	   0.835
Project	      71	      68	  33.500	  -0.006	  -0.004	   0.008	   0.256
Project	      71	      69	  34.000	   0.003	  -0.005	   0.006	   0.422
Project	      71	      70	  34.500	  -0.005	   0.001	   0.005	   0.572
Project	      71	      71	  35.000	   0.012	  -0.006	   0.014	   0.005
Project	      71	      72	  35.500	  -0.003	   0.004	   0.004	   0.637
Project	      71	      73	  36.000	  -0.004	  -0.000	   0.004	   0.602
Project	      71	      74	  36.500	   0.006	  -0.007	   0.009	   0.076
Project	      71	      75	  37.000	   0.012	   0.000	   0.012	   0.013
Project	      71	      76	  37.500	   0.003	  -0.003	   0.004	   0.549
Project	      71	      77	  38.000	  -0.001	  -0.007	   0.007	   0.243
Project	      71	      78	  38.500	  -0.008	   0.005	   0.010	   0.050
Project	      71	      79	  39.000	   0.004	   0.003	   0.005	   0.443
Project	      71	      80	  39.500	   0.005	   0.002	   0.005	   0.496
Project	      71	      81	  40.000	   0.010	  -0.026	   0.028	   0.005
Project	      71	      82	  40.500	  -0.003	   0.000	   0.003	   0.714
Project	      71	      83	  41.000	  -0.008	   0.000	   0.008	   0.144
Project	      71	      84	  41.500	   0.000	   0.008	   0.008	   0.112
Project	      71	      85	  42.000	   0.001	   0.003	   0.003	   0.712
Project	      71	      86	  42.500	  -0.003	   0.001	   0.003	   0.718
Project	      71	      87	  43.000	  -0.001	   0.002	   0.002	   0.906
Project	      71	      88	  43.500	  -0.002	   0.006	   0.006	   0.305
Project	      71	      89	  44.000	   0.006	  -0.002	   0.007	   0.196
Project	      71	      90	  44.500	  -0.002	  -0.008	   0.008	   0.079
Project	      71	      91	  45.000	  -0.001	  -0.001	   0.001	   0.942
Project	      71	      92	  45.500	  -0.004	   0.001	   0.004	   0.573
Project	      71	      93	  46.000	   0.003	  -0.002	   0.004	   0.628
Project	      71	      94	  46.500	   0.000	  -0.004	   0.004	   0.589
Project	      71	      95	  47.000	  -0.000	  -0.003	   0.003	   0.731
Project	      71	      96	  47.500	  -0.005	  -0.003	   0.006	   0.265
Project	      71	      97	  48.000	  -0.008	  -0.004	   0.009	   0.049
Project	      71	      98	  48.500	  -0.003	  -0.001	   0.003	   0.775
Project	      71	      99	  49.000	   0.003	  -0.007	   0.008	   0.086
Project	      71	     100	  49.500	   0.001	   0.004	   0.005	   0.492
Project	      71	     101	  50.000	   0.003	  -0.004	   0.005	   0.404
Project	      71	     102	  50.500	   0.000	  -0.001	   0.001	   0.412
Project	      71	     103	  51.000	   0.000	  -0.001	   0.001	   0.244
Project	      71	     104	  51.500	  -0.000	  -0.001	   0.001	   0.111
Project	      71	     105	  52.000	  -0.000	  -0.001	   0.001	   0.118
Project	      72	       1	   0.000	  -1.688	   0.000	   1.688	   0.000
Project	      72	       2	   0.500	  -0.017	  -0.034	   0.038	   0.917
Project	      72	       3	   1.000	   0.046	  -0.005	   0.046	   0.740
Project	      72	       4	   1.500	  -0.032	  -0.021	   0.038	   0.678
Project	      72	       5	   2.000	  -0.174	   0.271	   0.322	   0.000
Project	      72	       6	   2.500	  -0.046	  -0.023	   0.051	   0.260
Project	      72	       7	   3.000	  -0.020	  -0.022	   0.029	   0.545
Project	      72	       8	   3.500	  -0.005	   0.038	   0.039	   0.289
Project	      72	       9	   4.000	   0.026	  -0.028	   0.038	   0.334
Project	      72	      10	   4.500	   0.014	   0.011	   0.018	   0.685
Project	      72	      11	   5.000	  -0.013	  -0.000	   0.013	   0.811
Project	      72	      12	   5.500	  -0.007	  -0.014	   0.016	   0.696
Project	      72	      13	   6.000	  -0.025	   0.025	   0.035	   0.170
Project	      72	      14	   6.500	   0.008	  -0.009	   0.012	   0.842
Project	      72	      15	   7.000	   0.007	  -0.037	   0.038	   0.053
Project	      72	      16	   7.500	   0.005	   0.011	   0.012	   0.766
Project	      72	      17	   8.000	   0.119	  -0.002	   0.119	   0.000
Project	      72	      18	   8.500	   0.005	   0.010	   0.011	   0.813
Project	      72	      19	   9.000	   0.013	  -0.016	   0.020	   0.521
Project	      72	      20	   9.500	   0.020	  -0.039	   0.043	   0.009
Project	      72	      21	  10.000	  -0.005	  -0.029	   0.029	   0.440
Project	      72	      22	  10.500	  -0.006	   0.029	   0.030	   0.283
Project	      72	      23	  11.000	   0.009	   0.014	   0.016	   0.572
Project	      72	      24	  11.500	   0.009	   0.021	   0.023	   0.262
Project	      72	      25	  12.000	   0.048	  -0.024	   0.054	   0.000
Project	      72	      26	  12.500	   0.004	   0.026	   0.026	   0.082
Project	      72	      27	  13.000	  -0.012	   0.003	   0.013	   0.530
Project	      72	      28	  13.500	   0.007	  -0.018	   0.019	   0.189
Project	      72	      29	  14.000	   0.016	  -0.019	   0.024	   0.078
Project	      72	      30	  14.500	   0.005	   0.018	   0.019	   0.145
Project	      72	      31	  15.000	  -0.000	  -0.001	   0.001	   0.996
Project	      72	      32	  15.500	  -0.019	  -0.018	   0.027	   0.014
Project	      72	      33	  16.000	   0.005	   0.009	   0.010	   0.553
Project	      72	      34	  16.500	   0.007	  -0.006	   0.009	   0.598
Project	      72	      35	  17.000	  -0.011	   0.010	   0.015	   0.275
Project	      72	      36	  17.500	   0.010	   0.010	   0.014	   0.268
Project	      72	      37	  18.000	  -0.003	   0.011	   0.011	   0.494
Project	      72	      38	  18.500	   0.004	  -0.008	   0.009	   0.556
Project	      72	      39	  19.000	   0.005	   0.016	   0.016	   0.220
Project	      72	      40	  19.500	  -0.002	   0.003	   0.004	   0.917
Project	      72	      41	  20.000	  -0.201	  -0.055	   0.209	   0.000
Project	      72	      42	  20.500	  -0.004	  -0.008	   0.009	   0.564
Project	      72	      43	  21.000	   0.000	   0.022	   0.022	   0.029
Project	      72	      44	  21.500	   0.002	   0.010	   0.010	   0.492
Project	      72	      45	  22.000	   0.019	   0.010	   0.021	   0.038
Project	      72	      46	  22.500	  -0.004	  -0.015	   0.016	   0.150
Project	      72	      47	  23.000	   0.007	   0.014	   0.015	   0.105
Project	      72	      48	  23.500	   0.000	  -0.017	   0.017	   0.079
Project	      72	      49	  24.000	   0.012	   0.001	   0.012	   0.204
Project	      72	      50	  24.500	  -0.007	   0.002	   0.007	   0.629
Project	      72	      51	  25.000	  -0.000	  -0.003	   0.003	   0.912
Project	      72	      52	  25.500	  -0.006	   0.008	   0.010	   0.328
Project	      72	      53	  26.000	  -0.001	   0.001	   0.002	   0.968
Project	      72	      54	  26.500	  -0.010	  -0.009	   0.013	   0.094
Project	      72	      55	  27.000	   0.006	  -0.005	   0.008	   0.400
Project	      72	      56	  27.500	  -0.002	  -0.006	   0.006	   0.486
Project	      72	      57	  28.000	   0.013	  -0.000	   0.013	   0.049
Project	      72	      58	  28.500	   0.003	   0.001	   0.003	   0.879
Project	      72	      59	  29.000	   0.011	   0.007	   0.013	   0.043
Project	      72	      60	  29.500	   0.008	  -0.006	   0.010	   0.235
Project	      72	      61	  30.000	  -0.001	  -0.001	   0.001	   0.966
Project	      72	      62	  30.500	  -0.002	   0.000	   0.002	   0.919
Project	      72	      63	  31.000	   0.003	   0.002	   0.003	   0.799
Project	      72	      64	  31.500	   0.007	  -0.011	   0.013	   0.062
Project	      72	      65	  32.000	  -0.003	   0.001	   0.003	   0.838
Project	      72	      66	  32.500	   0.004	  -0.010	   0.010	   0.122
Project	      72	      67	  33.000	   0.001	   0.001	   0.002	   0.925
Project	      72	      68	  33.500	  -0.005	  -0.004	   0.007	   0.396
Project	      72	      69	  34.000	   0.002	  -0.004	   0.004	   0.685
Project	      72	      70	  34.500	  -0.003	   0.004	   0.005	   0.541
Project	      72	      71	  35.000	   0.013	  -0.000	   0.013	   0.016
Project	      72	      72	  35.500	  -0.001	   0.003	   0.003	   0.793
Project	      72	      73	  36.000	   0.001	   0.005	   0.005	   0.521
Project	      72	      74	  36.500	   0.004	  -0.009	   0.010	   0.090
Project	      72	      75	  37.000	   0.010	   0.003	   0.010	   0.062
Project	      72	      76	  37.500	   0.001	  -0.004	   0.004	   0.665
Project	      72	      77	  38.000	  -0.006	  -0.011	   0.013	   0.022
Project	      72	      78	  38.500	  -0.006	   0.007	   0.009	   0.065
Project	      72	      79	  39.000	   0.005	   0.003	   0.006	   0.447
Project	      72	      80	  39.500	   0.005	   0.002	   0.005	   0.552
Project	      72	      81	  40.000	   0.010	  -0.026	   0.028	   0.001
Project	      72	      82	  40.500	  -0.002	  -0.004	   0.004	   0.589
Project	      72	      83	  41.000	  -0.006	   0.000	   0.006	   0.356
Project	      72	      84	  41.500	   0.001	   0.009	   0.009	   0.109
Project	      72	      85	  42.000	   0.003	   0.002	   0.003	   0.739
Project	      72	      86	  42.500	  -0.003	   0.000	   0.003	   0.788
Project	      72	      87	  43.000	   0.001	   0.008	   0.008	   0.161
Project	      72	      88	  43.500	  -0.002	   0.004	   0.005	   0.515
Project	      72	      89	  44.000	   0.004	  -0.001	   0.004	   0.593
